"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de identificação de ajustes ao resultado contábil do corporate income tax"",""10207"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Formulário de declaração de withholding tax"",""10215"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Carta de análise de aplicabilidade das regras anti-híbridas holandesas"",""10220"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""ISA de orientação para elaboração das demonstrações financeiras individuais e consolidadas"",""10233"",""Bruno de Almeida Carvalho Costa"","""",""CONTRIB/CONT/REL/CONSEG"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Comunicação interna de solicitação de informações das demonstrações financeiras para publicação"",""10235"",""Karla Alesandra Ribeiro Torres"","""",""CONTRIB/CONT/REL/RELP"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de declaração de país-a-país"",""10244"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""ISA de orientação para elaboração das demonstrações financeiras para publicação"",""10280"",""Karla Alesandra Ribeiro Torres"","""",""CONTRIB/CONT/REL/RELP"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""ISA de provisão de corporate income tax"",""10281"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Cadastro de atualização das informações das demonstrações financeiras para publicação"",""10285"",""Karla Alesandra Ribeiro Torres"","""",""CONTRIB/CONT/REL/RELP"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de controle de comunicados e fatos relevantes a serem divulgados nas demonstrações financeiras"",""10287"",""Karla Alesandra Ribeiro Torres"","""",""CONTRIB/CONT/REL/RELP"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Formulário de declaração de operações de planejamento tributário"",""10291"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Comunicação interna com aprovação do gerente executivo para publicação das demonstrações financeiras"",""10292"",""Karla Alesandra Ribeiro Torres"","""",""CONTRIB/CONT/REL/RELP"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de consolidação de ajustes ao resultado contábil do corporate income tax"",""10293"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Ata de aprovação da diretoria executiva para publicação das demonstrações financeiras"",""10298"",""Karla Alesandra Ribeiro Torres"","""",""CONTRIB/CONT/REL/RELP"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de cálculo dos créditos de isenção de impostos"",""10301"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de análise de variações no patrimônio líquido"",""10302"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Atestado de aprovação das informações das demonstrações financeiras"",""10303"",""Karla Alesandra Ribeiro Torres"","""",""CONTRIB/CONT/REL/RELP"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de apresentação das demonstrações financeiras"",""10304"",""Karla Alesandra Ribeiro Torres"","""",""CONTRIB/CONT/REL/RELP"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Declaração de apuração do corporate income tax"",""10305"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""DIP de encaminhamento de demonstrações financeiras"",""10306"",""Karla Alesandra Ribeiro Torres"","""",""CONTRIB/CONT/REL/RELP"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Resumo das demonstrações financeiras para o Conselho de Administração"",""10307"",""Karla Alesandra Ribeiro Torres"","""",""CONTRIB/CONT/REL/RELP"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de análise de transações para fins de preço de transferência"",""10309"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Solicitação de pagamento de imposto de renda da Holanda"",""10311"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Demonstrativo da movimentação dos investimentos"",""10313"",""Paulo Roberto Clemente Marques Bomfim"","""",""CONTRIB/CONT/REL/PSI"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Declaração das vendas com origem na Holanda e destino para qualquer país do mundo"",""10314"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de apuração de imposto sobre valor agregado"",""10315"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Comprovante de envio da declaração do value added tax"",""10317"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de conciliação do saldo fiscal e do saldo contábil do value added tax"",""10318"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Declaração para completação dos créditos e débitos não registrados do value added tax"",""10320"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de fechamento das contas de value added tax"",""10321"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Formulário de declaração de value added tax return"",""10322"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de informação de razão contábil"",""10323"",""Paulo Roberto Clemente Marques Bomfim"","""",""CONTRIB/CONT/REL/PSI"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Formulário de criação e manutenção de dados mestres do imobilizado"",""10332"",""Carlos Antonio Oliveira da Silva"","""",""CONTRIB/CONT/GEPAT/IPC"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha para criação de dado mestre de imobilizado"",""10337"",""Carlos Antonio Oliveira da Silva"","""",""CONTRIB/CONT/GEPAT/IPC"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Memorando de revisão de matriz de acesso a sistemas contábeis e tributários"",""10338"",""Sidney José Greco"","""",""CONTRIB/EDP/DMPA"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de registro de criação do dado mestre do imobilizado"",""10340"",""Carlos Antonio Oliveira da Silva"","""",""CONTRIB/CONT/GEPAT/IPC"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de controle de alterações de perfis de acesso a sistemas contábeis e tributários"",""10341"",""Sidney José Greco"","""",""CONTRIB/EDP/DMPA"","" """;;;;;;;;;;;;;;;;;;;;;;;
